campaign_id,campaign_manager,channel,creative_format,impressions,clicks,conversions,cost,revenue,retention_rate,average_order_value,purchase_frequency_per_year,launch_weather,customer_lifespan_years,campaign_color_theme,discount_rate,ctr,conversion_rate,cpa,roas,profit,profit_margin
C02774,Priya Sharma,Instagram Ads,Static,253054,18666,2700,166351,252084,0.58,1969,6,Rainy,3,Blue,0.1,0.07376291226378559,0.1446480231436837,61.61148148148148,1.5153741185805916,85733,0.3400969518097142
C02775,Arjun Nair,Instagram Ads,Story,252863,19597,848,88736,108194,0.68,2433,2,Cloudy,2,Blue,0.1,0.0775004646785018,0.04327192937694545,104.64150943396227,1.2192796610169492,19458,0.17984361424847958
C02776,Sneha Kapoor,Influencer Marketing,Static,109244,12341,767,203996,146996,0.84,2160,4,Humid,6,Green,0.1,0.11296730255208524,0.06215055506036788,265.96610169491527,0.7205827565246378,-57000,-0.38776565348716974
C02777,Vikram Singh,Email Marketing,Carousel,139249,7089,778,322096,329907,0.68,2367,4,Cloudy,4,Green,0.1,0.050908803653886205,0.10974749612075047,414.0051413881748,1.024250534002285,7811,0.023676369401073635
C02778,Arjun Nair,Snapchat Ads,Carousel,77093,5643,629,479152,429110,0.54,1698,2,Sunny,2,Blue,0.1,0.07319730714850894,0.1114655325181641,761.7678855325914,0.8955613250075133,-50042,-0.11661811656684766
C02779,Vikram Singh,Affiliate Marketing,Video,114430,7395,580,232443,209249,0.6,1157,6,Rainy,5,Blue,0.1,0.06462466136502665,0.0784313725490196,400.7637931034483,0.9002163971382231,-23194,-0.11084401837045817
C02780,Rahul Mehta,YouTube Ads,Static,143395,5641,476,347756,631759,0.76,1333,4,Sunny,6,Green,0.1,0.039338889082603995,0.08438220173728063,730.5798319327731,1.8166731846467064,284003,0.4495432593758063
C02781,Vikram Singh,Affiliate Marketing,Story,122800,12445,1585,481322,523964,0.66,2049,3,Cloudy,6,Red,0.1,0.10134364820846906,0.1273603856970671,303.67318611987383,1.0885934987388899,42642,0.08138345382507195
C02782,Vikram Singh,Google Search Ads,Video,223434,17831,1955,186720,295356,0.85,1688,4,Cloudy,6,Blue,0.1,0.07980432700484259,0.10964051371207448,95.50895140664962,1.5818123393316195,108636,0.3678137569577053
C02783,Sneha Kapoor,Facebook Ads,Video,272499,30674,2357,67499,81173,0.6,2990,2,Humid,5,Green,0.1,0.11256555069926862,0.07684032079285388,28.637675010606703,1.2025807789745033,13674,0.16845502814975422
C02784,Priya Sharma,Email Marketing,Carousel,262487,22226,982,425966,327997,0.5,800,5,Cloudy,6,Red,0.1,0.08467466960268509,0.044182488976873935,433.7739307535642,0.7700074653845612,-97969,-0.29868870751866633
C02785,Rahul Mehta,Facebook Ads,Story,214507,20916,1614,260052,231986,0.69,2534,2,Cloudy,2,Red,0.1,0.09750730745383601,0.07716580608146874,161.12267657992564,0.8920754310676327,-28066,-0.12098143853508402
C02786,Vikram Singh,LinkedIn Ads,Carousel,209068,15416,2029,170993,246062,0.54,1241,5,Sunny,2,Green,0.1,0.07373677463791685,0.1316165023352361,84.2745194677181,1.4390179714959093,75069,0.305081646089197
C02787,Priya Sharma,YouTube Ads,Story,228421,26460,2645,129123,142934,0.5,924,4,Cloudy,2,Green,0.1,0.11583873636837244,0.09996220710506425,48.817769376181474,1.1069600303586502,13811,0.09662501574153105
C02788,Priya Sharma,LinkedIn Ads,Story,224173,26596,820,399600,284629,0.83,1155,2,Cloudy,2,Green,0.1,0.11864051424569418,0.03083170401564145,487.3170731707317,0.7122847847847847,-114971,-0.40393283888851805
C02789,Arjun Nair,Google Search Ads,Carousel,58692,3954,520,291001,253036,0.55,1733,6,Rainy,6,Blue,0.1,0.06736863627070129,0.13151239251390998,559.6173076923077,0.8695365308022996,-37965,-0.15003793926555906
C02790,Vikram Singh,LinkedIn Ads,Carousel,141104,4248,470,341525,449717,0.71,1491,6,Rainy,4,Black,0.1,0.03010545413312167,0.11064030131826742,726.6489361702128,1.3167908645047948,108192,0.24057796347480748
C02791,Vikram Singh,Email Marketing,Static,46861,4628,520,421660,737013,0.79,2658,3,Humid,3,Black,0.1,0.0987601630353599,0.11235955056179775,810.8846153846154,1.7478845515344117,315353,0.42787983386995887
C02792,Arjun Nair,Facebook Ads,Story,58575,2080,228,327466,253726,0.72,2609,3,Sunny,5,Blue,0.1,0.03551002987622706,0.10961538461538461,1436.2543859649122,0.7748163168084625,-73740,-0.2906284732349069
C02793,Arjun Nair,Instagram Ads,Carousel,186204,17729,681,122615,95274,0.48,2872,6,Rainy,3,Blue,0.1,0.09521277738394449,0.038411641942579955,180.05139500734214,0.7770174937813481,-27341,-0.28697231143858765
C02794,Vikram Singh,Email Marketing,Video,235304,11576,460,431280,852929,0.78,1197,5,Cloudy,5,Black,0.1,0.04919593377078163,0.03973738769868694,937.5652173913044,1.9776687998516045,421649,0.49435416078008837
C02795,Vikram Singh,Snapchat Ads,Video,35233,1550,123,450858,343966,0.7,1677,5,Rainy,6,Black,0.1,0.04399284761445236,0.07935483870967742,3665.512195121951,0.7629142656889752,-106892,-0.31076327311420315
C02796,Priya Sharma,Email Marketing,Video,54664,3675,314,193610,120218,0.55,1622,6,Cloudy,2,Blue,0.1,0.06722888921410801,0.0854421768707483,616.5923566878981,0.620928671039719,-73392,-0.6104909414563543
C02797,Rahul Mehta,Snapchat Ads,Carousel,114206,13473,630,329791,266754,0.8,2347,5,Humid,2,Red,0.1,0.11797103479677075,0.04676018704074816,523.4777777777778,0.8088577311084899,-63037,-0.23631135803024508
C02798,Priya Sharma,Snapchat Ads,Carousel,146038,10441,639,493397,727496,0.58,1377,3,Cloudy,4,Blue,0.1,0.07149509031895808,0.06120103438367972,772.1392801251956,1.4744637685271698,234099,0.3217873362877597
C02799,Rahul Mehta,Google Search Ads,Static,237303,23385,1425,408505,542629,0.75,1717,5,Rainy,6,Red,0.1,0.0985448982945854,0.06093649775497113,286.6701754385965,1.32832890662293,134124,0.2471744046116223
C02800,Rahul Mehta,Twitter Ads,Static,80894,2968,367,166687,151535,0.62,799,6,Sunny,6,Black,0.1,0.03668998936880362,0.1236522911051213,454.1880108991826,0.9090990899110308,-15152,-0.09999010129673012
C02801,Rahul Mehta,Twitter Ads,Story,281977,20612,2698,216337,342563,0.69,928,5,Sunny,3,Green,0.1,0.07309816048826677,0.130894624490588,80.1842105263158,1.5834693094570045,126226,0.36847528775728844
C02802,Priya Sharma,Affiliate Marketing,Static,271086,30799,1116,236819,333435,0.73,764,4,Rainy,5,Blue,0.1,0.11361339206008425,0.036234942692944576,212.20340501792114,1.4079740223546253,96616,0.28975962331488897
C02803,Arjun Nair,Twitter Ads,Carousel,108237,4379,225,429835,839586,0.61,792,3,Cloudy,3,Black,0.1,0.04045751452830363,0.051381593971226304,1910.3777777777777,1.9532750939313923,409751,0.488039343200101
C02804,Arjun Nair,Snapchat Ads,Carousel,175690,6416,805,141860,208744,0.59,2705,5,Cloudy,3,Blue,0.1,0.03651886846149468,0.12546758104738154,176.22360248447205,1.4714789228817144,66884,0.3204116046449239
C02805,Arjun Nair,YouTube Ads,Video,122532,10310,753,306305,549450,0.58,2118,2,Sunny,6,Blue,0.1,0.08414128554173604,0.07303588748787584,406.77954847277556,1.7938002970895024,243145,0.44252434252434253
C02806,Vikram Singh,Twitter Ads,Video,153617,14560,907,94741,66592,0.64,1587,5,Cloudy,5,Blue,0.1,0.09478117656248983,0.062293956043956045,104.45534729878722,0.7028847067267603,-28149,-0.4227084334454589
C02807,Sneha Kapoor,Influencer Marketing,Carousel,243187,10544,765,392326,489710,0.62,1123,3,Rainy,4,Red,0.1,0.0433575807917364,0.07255311077389985,512.8444444444444,1.248222141790246,97384,0.19886055012150047
C02808,Sneha Kapoor,Snapchat Ads,Video,104078,5045,169,57556,78290,0.59,1720,2,Humid,6,Blue,0.1,0.04847326043928592,0.03349851337958375,340.56804733727813,1.360240461463618,20734,0.264835866649636
C02809,Vikram Singh,Twitter Ads,Carousel,107099,9268,1383,342877,272601,0.64,1401,2,Cloudy,2,Green,0.1,0.08653675571200478,0.14922313336210616,247.92263195950832,0.7950402039215229,-70276,-0.25779802715323863
C02810,Vikram Singh,YouTube Ads,Video,295127,14238,720,281408,259272,0.62,2146,4,Rainy,6,Black,0.1,0.04824363748487939,0.05056890012642225,390.84444444444443,0.921338412554014,-22136,-0.08537751859051498
C02811,Arjun Nair,Google Search Ads,Video,21399,1550,47,373581,459080,0.46,1908,3,Humid,6,Blue,0.1,0.07243329127529324,0.03032258064516129,7948.531914893617,1.2288633522582786,85499,0.1862398710464407
C02812,Sneha Kapoor,Snapchat Ads,Static,249037,22754,1119,371426,585910,0.75,1557,5,Sunny,4,Black,0.1,0.091367949340861,0.04917816647622396,331.9267202859696,1.5774609208832984,214484,0.36606987421276305
C02813,Sneha Kapoor,Influencer Marketing,Carousel,191566,11841,485,421916,264658,0.83,1030,2,Humid,6,Red,0.1,0.06181159495943957,0.04095937843087577,869.9298969072165,0.6272765194967719,-157258,-0.5941932607364977
C02814,Arjun Nair,YouTube Ads,Carousel,154182,14477,658,140658,125352,0.47,1559,5,Sunny,2,Red,0.1,0.09389552606659662,0.04545140567797196,213.7659574468085,0.891182869086721,-15306,-0.12210415470036377
C02815,Arjun Nair,Influencer Marketing,Carousel,87634,4526,156,441025,668537,0.54,1479,4,Sunny,3,Black,0.1,0.051646621174430016,0.0344675209898365,2827.0833333333335,1.515870982370614,227512,0.3403132511738318
C02816,Rahul Mehta,Google Search Ads,Carousel,123542,14777,1030,157327,220893,0.84,1279,6,Humid,2,Green,0.1,0.1196111443881433,0.06970291669486364,152.74466019417477,1.4040374506600901,63566,0.2877682860027253
C02817,Sneha Kapoor,Influencer Marketing,Story,237864,22323,1262,271263,481851,0.76,2279,6,Cloudy,5,Green,0.1,0.0938477449298759,0.05653362003314966,214.94690966719492,1.7763240840070338,210588,0.43703966578880193
C02818,Sneha Kapoor,LinkedIn Ads,Carousel,24849,1301,173,183294,205902,0.81,963,2,Humid,5,Black,0.1,0.052356231639100165,0.13297463489623368,1059.5028901734104,1.1233428262790925,22608,0.10979980767549612
C02819,Arjun Nair,Google Search Ads,Static,158361,13021,397,409543,559121,0.57,2056,6,Cloudy,2,Blue,0.1,0.0822235272573424,0.030489209738115353,1031.5944584382871,1.3652314897336788,149578,0.26752348776025225
C02820,Rahul Mehta,Google Search Ads,Video,276797,18448,869,266464,469560,0.52,714,6,Cloudy,3,Blue,0.1,0.06664812118628453,0.04710537727666956,306.63291139240505,1.7621892638405188,203096,0.4325240650822046
C02821,Vikram Singh,YouTube Ads,Story,208043,6354,814,392987,571314,0.77,2402,2,Sunny,3,Black,0.1,0.03054176300091808,0.1281082782499213,482.7850122850123,1.4537732800321639,178327,0.31213483303402334
C02822,Sneha Kapoor,Twitter Ads,Story,193757,12308,1400,415069,343553,0.71,2963,2,Humid,4,Blue,0.1,0.06352286627063797,0.11374715632109197,296.47785714285715,0.8277009364708037,-71516,-0.20816584340698524
C02823,Vikram Singh,LinkedIn Ads,Carousel,121243,14375,1548,383426,393327,0.59,1810,2,Sunny,4,Red,0.1,0.11856354593667263,0.10768695652173912,247.69121447028425,1.0258224533547542,9901,0.025172439217241632
C02824,Rahul Mehta,YouTube Ads,Static,111413,12752,1524,404608,355192,0.6,1136,2,Humid,2,Black,0.1,0.11445702027591036,0.11951066499372648,265.49081364829397,0.8778669724770642,-49416,-0.13912475506205094
C02825,Arjun Nair,Instagram Ads,Static,190196,11172,1254,487688,416586,0.63,2925,6,Humid,6,Blue,0.1,0.058739405665734296,0.11224489795918367,388.90590111642746,0.8542059677498729,-71102,-0.1706778432304494
C02826,Arjun Nair,Twitter Ads,Carousel,135893,5085,424,328671,467562,0.84,781,4,Cloudy,4,Red,0.1,0.037419145945707284,0.08338249754178957,775.1674528301887,1.422583677902827,138891,0.29705365277759954
C02827,Vikram Singh,Email Marketing,Carousel,286075,8762,1061,296880,227061,0.67,976,4,Sunny,3,Blue,0.1,0.030628331731189375,0.12109107509700981,279.8114985862394,0.7648241713823767,-69819,-0.30749005773778854
C02828,Priya Sharma,Facebook Ads,Video,212925,24732,1716,412878,691749,0.71,2192,6,Humid,3,Blue,0.1,0.11615357520253611,0.06938379427462397,240.6048951048951,1.6754319677967826,278871,0.40313899983953716
C02829,Priya Sharma,Twitter Ads,Carousel,233262,16297,1359,364354,528376,0.79,1138,3,Sunny,5,Blue,0.1,0.06986564463993278,0.08338958090446094,268.1044885945548,1.450172085389484,164022,0.3104266658591609
C02830,Sneha Kapoor,Google Search Ads,Story,137178,4341,289,223727,280739,0.84,2511,4,Cloudy,4,Red,0.1,0.03164501596465906,0.06657452199953928,774.1418685121107,1.2548284292910556,57012,0.2030783040475317
C02831,Sneha Kapoor,Instagram Ads,Story,66013,7905,237,348837,687372,0.79,2873,6,Cloudy,5,Red,0.1,0.1197491403208459,0.029981024667931688,1471.886075949367,1.9704675822805493,338535,0.4925062411619909
C02832,Arjun Nair,LinkedIn Ads,Carousel,77162,8413,917,138021,117890,0.76,1525,5,Cloudy,6,Blue,0.1,0.10903035172753428,0.10899797931772257,150.51363140676116,0.854145383673499,-20131,-0.17076087878530835
C02833,Priya Sharma,Twitter Ads,Static,51870,1592,145,192760,239390,0.72,988,3,Cloudy,6,Red,0.1,0.030692114902641218,0.09108040201005026,1329.3793103448277,1.2419070346544927,46630,0.19478674965537407
C02834,Arjun Nair,Affiliate Marketing,Video,139160,4262,633,309964,307815,0.81,1178,3,Rainy,6,Green,0.1,0.03062661684392067,0.14852182074143594,489.67456556082146,0.9930669368055646,-2149,-0.006981466140376525
C02835,Rahul Mehta,Twitter Ads,Static,86398,6219,659,222155,349739,0.82,1602,3,Cloudy,6,Black,0.1,0.07198083288965022,0.10596558932304229,337.1092564491654,1.5743017262721974,127584,0.36479774917867325
C02836,Priya Sharma,Google Search Ads,Story,292131,26553,3608,126301,166554,0.74,2997,6,Rainy,6,Black,0.1,0.09089415365024595,0.13587918502617408,35.005820399113084,1.3187068985993777,40253,0.24168137661058875
C02837,Sneha Kapoor,Snapchat Ads,Static,155372,15511,2269,295058,340584,0.55,735,2,Sunny,5,Black,0.1,0.09983137244806015,0.1462832828315389,130.03878360511237,1.1542950877454603,45526,0.13367040142813522
C02838,Arjun Nair,Influencer Marketing,Video,169195,14448,2132,495462,840372,0.74,1917,4,Rainy,4,Black,0.1,0.08539259434380449,0.14756367663344408,232.39305816135084,1.6961381498480206,344910,0.41042538304465165
C02839,Sneha Kapoor,Facebook Ads,Static,182375,10019,1322,72657,89561,0.68,1397,5,Humid,3,Blue,0.1,0.05493625771076079,0.1319492963369598,54.95990922844175,1.232654802703112,16904,0.18874286798941503
C02840,Arjun Nair,Influencer Marketing,Static,169322,15048,989,286938,505723,0.85,1146,5,Rainy,2,Red,0.1,0.08887208986428226,0.06572301967038809,290.1294236602629,1.7624817904913257,218785,0.4326182514934065
C02841,Priya Sharma,Snapchat Ads,Static,150802,9150,990,320214,285956,0.69,2049,6,Cloudy,2,Red,0.1,0.06067558785692497,0.10819672131147541,323.44848484848484,0.8930152960207861,-34258,-0.11980164780595616
C02842,Rahul Mehta,Twitter Ads,Carousel,245020,15374,2038,286160,374965,0.54,2735,4,Rainy,5,Red,0.1,0.06274589829401682,0.13256146741251462,140.41216879293424,1.3103333799273134,88805,0.23683543797421092
C02843,Rahul Mehta,Affiliate Marketing,Carousel,57771,3700,344,481914,436283,0.57,859,5,Humid,3,Black,0.1,0.06404597462394628,0.09297297297297297,1400.9127906976744,0.9053129811543138,-45631,-0.10459036909528907
C02844,Priya Sharma,Instagram Ads,Video,71307,7314,956,294156,570727,0.49,1491,4,Rainy,2,Black,0.1,0.10257057511885229,0.13070823079026525,307.69456066945605,1.9402187954690708,276571,0.4845942105419929
C02845,Sneha Kapoor,Email Marketing,Story,277912,21040,1181,356115,291804,0.53,2752,4,Humid,4,Red,0.1,0.07570741817553758,0.05613117870722433,301.53683319221,0.8194094604271093,-64311,-0.22039108442653288
C02846,Vikram Singh,YouTube Ads,Story,234329,19296,1977,118102,228587,0.58,877,3,Cloudy,3,Blue,0.1,0.08234576172816852,0.10245646766169154,59.73798684876075,1.9355049025418707,110485,0.48333894753419926
C02847,Arjun Nair,YouTube Ads,Story,225829,13178,646,174724,181535,0.72,2055,2,Cloudy,4,Green,0.1,0.058353887233260564,0.049021095765670056,270.47058823529414,1.0389814793617362,6811,0.03751893574241882
C02848,Vikram Singh,Snapchat Ads,Carousel,157616,13157,479,123218,241015,0.55,2674,5,Cloudy,2,Green,0.1,0.08347502791594762,0.03640647564034354,257.2400835073069,1.95600480449285,117797,0.4887538120034023
C02849,Rahul Mehta,LinkedIn Ads,Video,192878,21170,2121,422433,464553,0.6,2549,2,Cloudy,3,Red,0.1,0.1097585001918311,0.10018894662257913,199.16690240452616,1.0997081193940814,42120,0.09066780324311757
C02850,Vikram Singh,LinkedIn Ads,Static,79530,5751,223,269203,528748,0.56,2176,6,Sunny,4,Red,0.1,0.07231233496793663,0.03877586506694488,1207.1883408071749,1.9641237281902504,259545,0.4908671049346759
C02851,Priya Sharma,Instagram Ads,Story,78278,7744,332,345550,327924,0.72,1081,3,Humid,5,Black,0.1,0.098929456552288,0.042871900826446284,1040.813253012048,0.9489914628852554,-17626,-0.05375025920640148
C02852,Rahul Mehta,Instagram Ads,Story,239401,14182,1170,262452,195451,0.51,1312,6,Cloudy,3,Blue,0.1,0.05923951863191883,0.0824989423212523,224.31794871794872,0.7447114138966363,-67001,-0.3428020322229101
C02853,Priya Sharma,Facebook Ads,Video,211196,13676,875,342268,538375,0.55,717,4,Sunny,4,Black,0.1,0.06475501429951325,0.06398069610997367,391.1634285714286,1.572963291923288,196107,0.36425725563036915
C02854,Priya Sharma,Snapchat Ads,Carousel,194570,6731,985,161278,256104,0.62,2746,5,Rainy,5,Green,0.1,0.03459423343783728,0.146337839845491,163.73401015228427,1.5879661206116147,94826,0.37026364289507385
C02855,Arjun Nair,LinkedIn Ads,Video,183375,20733,1160,388777,307778,0.61,1485,6,Sunny,6,Red,0.1,0.11306339468302659,0.05594945256354604,335.15258620689656,0.7916569138606451,-80999,-0.2631734561924504
C02856,Arjun Nair,Snapchat Ads,Video,38541,1257,64,438932,770208,0.61,2244,3,Rainy,5,Green,0.1,0.03261461819880128,0.05091487669053302,6858.3125,1.7547319402549826,331276,0.43011238522580914
C02857,Vikram Singh,Snapchat Ads,Video,29107,1354,152,128468,88244,0.63,2081,2,Sunny,5,Blue,0.1,0.04651801972034218,0.11225997045790251,845.1842105263158,0.6868947909206962,-40224,-0.45582702506686007
C02858,Sneha Kapoor,Email Marketing,Static,39464,2717,387,292340,185127,0.74,2095,2,Humid,3,Black,0.1,0.06884755726738293,0.14243651085756348,755.4005167958657,0.6332592187179312,-107213,-0.5791321633257169
C02859,Arjun Nair,Google Search Ads,Carousel,129463,6830,706,289649,350762,0.64,1370,2,Cloudy,5,Blue,0.1,0.052756385994454015,0.10336749633967789,410.26770538243625,1.2109898532361583,61113,0.17422924946259857
C02860,Vikram Singh,LinkedIn Ads,Story,121521,11146,1344,478813,442277,0.74,997,6,Humid,3,Green,0.1,0.09172077254137145,0.12058137448411986,356.2596726190476,0.923694636528248,-36536,-0.08260886277152102
C02861,Arjun Nair,Twitter Ads,Video,96916,3888,513,167614,106409,0.48,1409,5,Humid,2,Black,0.1,0.04011721490775517,0.13194444444444445,326.7329434697856,0.6348455379622228,-61205,-0.5751863094287137
C02862,Sneha Kapoor,Snapchat Ads,Story,86020,9427,860,392028,489494,0.75,1444,5,Rainy,2,Red,0.1,0.10959079283887468,0.09122732576641561,455.846511627907,1.24861999653086,97466,0.19911582164439195
C02863,Sneha Kapoor,YouTube Ads,Video,189948,14092,1338,283258,482954,0.81,1295,2,Sunny,5,Red,0.1,0.07418872533535494,0.09494748793641783,211.70254110612856,1.7049968579881238,199696,0.41348865523424594
C02864,Rahul Mehta,Influencer Marketing,Story,291871,30574,3658,63522,123485,0.84,1385,5,Humid,6,Red,0.1,0.10475175676925765,0.11964414208150716,17.365226899945327,1.9439721671232013,59963,0.48558934283516214
C02865,Vikram Singh,Snapchat Ads,Static,155626,10494,842,313858,442987,0.5,1808,5,Rainy,5,Green,0.1,0.06743089201033246,0.08023632551934438,372.75296912114015,1.411424911902835,129129,0.2914961387128742
C02866,Rahul Mehta,Influencer Marketing,Story,238605,24734,3181,389074,465807,0.78,1786,5,Sunny,3,Blue,0.1,0.10366086209425619,0.12860839330476267,122.31185161898775,1.1972195520646458,76733,0.16473131575953132
C02867,Sneha Kapoor,Influencer Marketing,Static,199642,9167,782,287527,393957,0.73,2622,5,Sunny,6,Red,0.1,0.04591719177327416,0.08530598887313189,367.68158567774935,1.3701565418204202,106430,0.2701563876260607
C02868,Sneha Kapoor,Instagram Ads,Story,27389,1910,243,416516,603279,0.62,2660,5,Sunny,5,Red,0.1,0.06973602541166161,0.12722513089005236,1714.0576131687242,1.4483933390313937,186763,0.30957981298868353
C02869,Sneha Kapoor,Twitter Ads,Story,247528,9350,1295,319457,415349,0.63,1327,6,Humid,4,Green,0.1,0.03777350441162212,0.13850267379679143,246.6849420849421,1.3001718541149514,95892,0.23087090615362021
C02870,Priya Sharma,Instagram Ads,Static,52137,5297,245,467673,928080,0.81,991,5,Rainy,4,Black,0.1,0.10159771371578726,0.046252595808948464,1908.869387755102,1.9844635033452862,460407,0.496085466770106
C02871,Arjun Nair,LinkedIn Ads,Static,20686,1256,168,89076,133940,0.83,836,4,Cloudy,5,Blue,0.1,0.06071739340616842,0.1337579617834395,530.2142857142857,1.5036597961291482,44864,0.3349559504255637
C02872,Sneha Kapoor,Snapchat Ads,Carousel,290171,8981,486,411744,730871,0.71,2248,4,Sunny,5,Blue,0.1,0.03095071526789376,0.05411424117581561,847.2098765432099,1.775061688816352,319127,0.4366392974957277
C02873,Rahul Mehta,Facebook Ads,Story,212771,18561,878,355467,473899,0.81,1413,4,Humid,3,Red,0.1,0.08723463253920882,0.047303485803566615,404.8599088838269,1.3331729808955544,118432,0.24990979090481305
C02874,Rahul Mehta,Snapchat Ads,Carousel,144897,17165,1899,191587,137269,0.61,773,2,Humid,6,Black,0.1,0.1184634602510749,0.1106321002039033,100.88836229594523,0.7164838950450709,-54318,-0.39570478403718246
C02875,Rahul Mehta,Google Search Ads,Static,157201,12584,1166,51448,97923,0.5,704,6,Rainy,5,Red,0.1,0.08005038135889721,0.09265734265734266,44.123499142367066,1.903339294044472,46475,0.47460759984886086
C02876,Sneha Kapoor,Email Marketing,Story,212423,9633,843,390191,290631,0.83,2630,4,Humid,2,Black,0.1,0.04534819675835479,0.08751167860479601,462.8600237247924,0.7448429102670231,-99560,-0.3425649707016801
C02877,Priya Sharma,Instagram Ads,Carousel,242638,28571,2842,433783,529080,0.6,1321,4,Humid,5,Green,0.1,0.11775154757292756,0.09947149207238108,152.63300492610838,1.219688185106378,95297,0.18011831859076133
C02878,Arjun Nair,Facebook Ads,Static,191716,22564,924,484465,677722,0.45,2620,2,Rainy,2,Red,0.1,0.11769492374136743,0.040950186137209715,524.3127705627705,1.3989080738546644,193257,0.28515674568628435
C02879,Priya Sharma,Snapchat Ads,Carousel,34720,3311,104,75200,60764,0.72,2639,3,Cloudy,3,Green,0.1,0.09536290322580646,0.03141045001510118,723.0769230769231,0.808031914893617,-14436,-0.23757487986307682
C02880,Rahul Mehta,Affiliate Marketing,Static,112078,3692,116,403674,339493,0.81,2627,4,Humid,6,Blue,0.1,0.03294134442084976,0.0314192849404117,3479.948275862069,0.8410078429623904,-64181,-0.1890495533044864
C02881,Vikram Singh,Affiliate Marketing,Video,161049,14229,1578,392859,600703,0.82,1642,6,Sunny,5,Red,0.1,0.08835199225080566,0.11090027408812987,248.96007604562737,1.5290549535584013,207844,0.34600126851372476
C02882,Sneha Kapoor,LinkedIn Ads,Static,182126,9633,1167,231691,188106,0.72,1756,3,Rainy,2,Blue,0.1,0.052891953922010036,0.12114606041731547,198.53556126820908,0.8118830683971324,-43585,-0.2317044645040562
C02883,Priya Sharma,Snapchat Ads,Static,169009,6789,837,160723,195621,0.47,2200,2,Cloudy,3,Blue,0.1,0.040169458431207804,0.1232876712328767,192.0227001194743,1.2171313377674633,34898,0.17839597998169932
C02884,Arjun Nair,LinkedIn Ads,Static,140465,15192,1894,467449,772334,0.75,2532,5,Humid,6,Green,0.1,0.1081550564197487,0.1246708794102159,246.8051742344245,1.6522315803435241,304885,0.3947579674078831
C02885,Sneha Kapoor,Facebook Ads,Static,22515,2372,162,310258,519232,0.77,2575,4,Rainy,6,Blue,0.1,0.10535198756384632,0.06829679595278246,1915.1728395061727,1.6735491107400937,208974,0.4024674904474301
C02886,Vikram Singh,Facebook Ads,Carousel,293135,16663,1946,320643,420938,0.56,842,6,Sunny,2,Red,0.1,0.05684411619219813,0.11678569285242753,164.77029804727647,1.3127933558505878,100295,0.23826549278040945
C02887,Rahul Mehta,Snapchat Ads,Video,283882,18755,1200,73662,113688,0.63,1787,4,Cloudy,2,Green,0.1,0.0660661824279102,0.06398293788323114,61.385,1.5433737883847845,40026,0.35206881992822464
C02888,Arjun Nair,Google Search Ads,Static,248972,12154,741,451003,424340,0.51,2507,6,Rainy,2,Black,0.1,0.04881673441190174,0.060967582688826724,608.6410256410256,0.9408806593304258,-26663,-0.06283404816892114
C02889,Sneha Kapoor,LinkedIn Ads,Carousel,67463,6222,229,417596,553443,0.77,990,6,Rainy,4,Green,0.1,0.09222833256748143,0.036804885888781745,1823.5633187772926,1.3253072347436279,135847,0.24545797850907863
C02890,Vikram Singh,Snapchat Ads,Video,288266,24465,2695,431102,452704,0.54,1379,2,Humid,3,Blue,0.1,0.08486953022555556,0.11015736766809728,159.96363636363637,1.0501087909589841,21602,0.04771771400296883
C02891,Rahul Mehta,Instagram Ads,Video,236032,9583,1053,77428,135206,0.63,1513,4,Sunny,6,Black,0.1,0.04060042706073753,0.10988208285505582,73.53086419753086,1.7462158392312859,57778,0.42733310651894146
C02892,Rahul Mehta,Facebook Ads,Carousel,101892,4412,586,188777,154194,0.7,2728,3,Sunny,2,Black,0.1,0.04330074981352805,0.1328195829555757,322.14505119453923,0.8168050133225976,-34583,-0.2242823974992542
C02893,Arjun Nair,YouTube Ads,Story,175454,13895,690,351175,464905,0.8,2683,6,Cloudy,2,Black,0.1,0.0791945467187981,0.04965815041381792,508.9492753623188,1.3238556275361286,113730,0.24463062346070702
C02894,Priya Sharma,Instagram Ads,Static,53679,5735,725,296667,581597,0.55,2911,4,Humid,5,Blue,0.1,0.1068388010208834,0.12641673931996514,409.19586206896554,1.960437123104356,284930,0.4899096797266836
C02895,Rahul Mehta,YouTube Ads,Carousel,174501,7975,476,288900,560978,0.64,2943,4,Rainy,5,Blue,0.1,0.04570174382954825,0.05968652037617555,606.9327731092437,1.941772239529249,272078,0.48500654214603783
C02896,Sneha Kapoor,YouTube Ads,Video,62259,3337,131,146029,189640,0.66,1811,4,Rainy,3,Black,0.1,0.053598676496570775,0.03925681750074918,1114.7251908396947,1.2986461593245178,43611,0.22996730647542712
C02897,Rahul Mehta,Affiliate Marketing,Video,242205,16988,2431,274320,402576,0.65,2563,6,Rainy,6,Black,0.1,0.07013893189653393,0.14310101247939722,112.84245166598107,1.4675415573053368,128256,0.31858829140336237
C02898,Arjun Nair,Snapchat Ads,Video,193352,10902,757,185257,340292,0.75,983,3,Humid,4,Green,0.1,0.05638421117961025,0.06943680058704825,244.72523117569352,1.836864463960876,155035,0.4555940192540524
C02899,Vikram Singh,Affiliate Marketing,Static,91404,8681,865,412765,816122,0.62,713,4,Rainy,6,Blue,0.1,0.0949739617522209,0.09964289828360788,477.1849710982659,1.9772073698109094,403357,0.49423615586885294
